exog_variables,model_order,arima_p,arima_d,arima_q,aic,bic,rmse,mae
"ppt_lag3, tmean_lag4, tmean_lag5, tmean_lag2, ppt_lag5","ARIMAX(3,0,1)",3,0,1,44.13180323987029,51.857690462268096,0.36278655958627726,0.3155579046640016
"ppt_lag3, tmean_lag4, tmean_lag5, tmean_lag2, ppt_lag4","ARIMAX(1,0,1)",1,0,1,34.87227986612315,41.052989644041396,0.3651389781268749,0.28885030615271523
"ppt_lag3, tmean_lag5, tmean_lag2, ppt_lag4, ppt_lag5","ARIMAX(0,0,0)",0,0,0,19.953048068423918,25.361169124102382,0.37580921387388294,0.3390232539672038
"tmean_lag5, tmean_lag2, ppt_lag4","ARIMAX(0,0,1)",0,0,1,12.929030425550412,17.564562758989098,0.3770903122936255,0.3456716181130055
"tmean_lag5, tmean_lag2, ppt_lag5","ARIMAX(0,0,1)",0,0,1,13.435271532296156,18.07080386573484,0.38012161960846486,0.33928388651834496
"ppt_lag3, ppt_lag2, tmean_lag3","ARIMAX(0,0,1)",0,0,1,8.726055278220421,13.361587611659107,0.3851190178710951,0.3665848094541624
"tmean_lag2, ppt_lag5","ARIMAX(0,0,1)",0,0,1,11.84461669064244,15.707560301841347,0.3866239958457026,0.35845541405568326
"tmean_lag4, ppt_lag2","ARIMAX(0,0,1)",0,0,1,10.388702530456928,14.251646141655833,0.38710237364219097,0.3568690883599248
"ppt_lag3, tmean_lag5, ppt_lag5","ARIMAX(0,0,1)",0,0,1,11.966386027882441,16.601918361321125,0.38720181739553905,0.3501312557660401
"tmean_lag5, tmean_lag2","ARIMAX(0,0,1)",0,0,1,11.56425494573043,15.427198556929337,0.3879656567028091,0.33662593403650964
"ppt_lag3, tmean_lag4, ppt_lag2, tmean_lag2, ppt_lag5","ARIMAX(0,0,0)",0,0,0,14.691794875561186,20.099915931239654,0.3885683600330729,0.3268195085043142
"ppt_lag3, tmean_lag3, tmean_lag5, ppt_lag4","ARIMAX(0,0,1)",0,0,1,12.913587004338076,18.321708060016544,0.3890937644455407,0.3656603792265618
"tmean_lag4, ppt_lag5","ARIMAX(1,0,0)",1,0,0,14.750760767678347,18.61370437887725,0.3902466603023863,0.3816769918194143
"tmean_lag2, ppt_lag4","ARIMAX(0,0,1)",0,0,1,11.392846331608572,15.255789942807478,0.39136800860882937,0.3676734438306424
"tmean_lag4, ppt_lag4","ARIMAX(0,0,1)",0,0,1,9.090653189811855,12.953596801010761,0.39152583197628066,0.37463993750571634
